Start Date,Total Duration,Trips,Total Distance,Avg Duration,Avg Distance,events,hum_avg,prec,temp_avg,wind_avg,Daylight,Date,Day,DayOfYear,Week,Month,Year
2017-12-06,44942.65000000008,3543,4228.370516230657,12.684913914761525,1.1934435552443288,Rain,67,0.46,47,14,552.8333333333334,1512518400000000000,3,340,49,12,2017
2017-12-07,40880.34999999996,3354,4025.70736073998,12.188536076326763,1.2002705309302266,None,47,0.0,40,12,551.8,1512604800000000000,4,341,49,12,2017
2017-12-08,39760.0666666668,3169,3709.1711049403616,12.546565688440138,1.1704547506911838,None,50,0.0,35,11,550.85,1512691200000000000,5,342,49,12,2017
2017-12-09,9845.949999999999,659,672.666971243849,14.940743550834597,1.0207389548465085,"Fog,Snow",70,0.66,34,8,549.95,1512777600000000000,6,343,49,12,2017
2017-12-10,10609.566666666666,805,835.6252826100895,13.179585921325051,1.0380438293293037,Snow,73,0.01,35,12,549.1166666666667,1512864000000000000,0,344,49,12,2017
2017-12-11,31093.89999999992,2573,2946.5890261860905,12.084687135639301,1.1451958904726351,None,58,0.0,36,9,548.3666666666667,1512950400000000000,1,345,50,12,2017
2017-12-12,30013.650000000005,2604,3110.832704757609,11.525979262672813,1.1946362153447039,Rain,76,0.04,40,11,547.6666666666666,1513036800000000000,2,346,50,12,2017
2017-12-13,25045.166666666722,2165,2426.5504705591884,11.56820631254814,1.1208085314361147,None,64,0.0,29,21,547.05,1513123200000000000,3,347,50,12,2017
2017-12-14,25081.266666666696,2111,2339.4415164292054,11.881225327648837,1.1082148348788277,Snow,44,0.01,25,15,546.4833333333333,1513209600000000000,4,348,50,12,2017
2017-12-15,23077.333333333354,2086,2279.6236785571746,11.062959411952711,1.0928205553965362,Snow,56,0.01,22,7,546.0000000000001,1513296000000000000,5,349,50,12,2017
2017-12-16,12833.266666666685,1099,1173.6998608565184,11.677221716712179,1.0679707560113907,None,59,0.0,28,14,545.6,1513382400000000000,6,350,50,12,2017
2017-12-17,10432.10000000001,873,887.7225131674419,11.949713631156941,1.0168642762513653,None,43,0.0,26,10,545.2500000000001,1513468800000000000,0,351,50,12,2017
2017-12-18,25875.75000000002,2201,2573.4272593287446,11.756360745115865,1.169208205056222,"Rain,Snow",73,0.01,30,4,544.9833333333333,1513555200000000000,1,352,51,12,2017
2017-12-19,34867.21666666665,2755,3292.481862134214,12.655977011494247,1.1950932348944516,None,74,0.0,43,12,544.7833333333334,1513641600000000000,2,353,51,12,2017
2017-12-20,32152.283333333336,2637,3131.775306635338,12.192750600429783,1.1876281026300106,None,45,0.0,39,16,544.6666666666667,1513728000000000000,3,354,51,12,2017
2017-12-21,25467.900000000012,2089,2399.656900825504,12.191431306845386,1.1487108189686472,None,44,0.0,30,10,544.6166666666667,1513814400000000000,4,355,51,12,2017
2017-12-22,14912.95,1263,1432.9600362987317,11.807561361836896,1.134568516467721,"Rain,Snow",68,0.1,31,9,544.6333333333334,1513900800000000000,5,356,51,12,2017
2017-12-23,2851.85,200,200.83823214231538,14.25925,1.004191160711577,"Rain,Snow",93,0.58,34,8,544.7166666666667,1513987200000000000,6,357,51,12,2017
2017-12-24,5487.666666666665,395,414.30562954857993,13.892827004219406,1.0488750115153922,None,78,0.0,36,11,544.8833333333334,1514073600000000000,0,358,51,12,2017
2017-12-25,1011.0999999999999,89,82.35117685851145,11.36067415730337,0.9252941220057467,"Fog,Rain,Snow",70,0.44,31,19,545.1166666666667,1514160000000000000,1,359,52,12,2017
2017-12-26,4528.716666666669,346,347.59855160496033,13.088776493256269,1.004620091343816,None,48,0.0,23,15,545.4333333333334,1514246400000000000,2,360,52,12,2017
2017-12-27,5323.100000000006,462,450.3660196873669,11.521861471861484,0.97481822443153,None,47,0.0,16,13,545.8166666666667,1514332800000000000,3,361,52,12,2017
2017-12-28,4469.61666666667,399,378.67104543997544,11.20204678362574,0.9490502391979334,None,49,0.0,9,17,546.2666666666667,1514419200000000000,4,362,52,12,2017
2017-12-29,5046.45,383,347.24909536637387,13.176109660574411,0.906655601478783,None,60,0.0,8,12,546.7833333333333,1514505600000000000,5,363,52,12,2017
2017-12-30,2771.8499999999985,231,213.21137743475973,11.999350649350642,0.9229929759080507,Snow,69,0.01,12,9,547.3833333333333,1514592000000000000,6,364,52,12,2017
2017-12-31,1533.7666666666664,144,114.04524133990441,10.651157407407405,0.7919808426382251,None,65,0.0,9,15,548.05,1514678400000000000,0,365,52,12,2017
2018-01-01,1650.2000000000003,161,128.2811407759953,10.24968944099379,0.796777271900592,None,50,0.0,7,16,548.9666666666667,1514764800000000000,1,1,1,1,2018
2018-01-02,8029.633333333332,727,740.5804944959972,11.04488766620816,1.0186801850013716,None,53,0.0,12,13,549.7833333333333,1514851200000000000,2,2,1,1,2018
2018-01-03,16609.133333333342,1259,1427.3653946900222,13.192321948636492,1.133729463613997,None,51,0.0,23,9,550.6666666666666,1514937600000000000,3,3,1,1,2018
2018-01-04,325.5333333333333,21,24.08341868783075,15.5015873015873,1.1468294613252739,"Fog,Snow,Thunderstorm",78,1.35,26,23,551.6166666666667,1515024000000000000,4,4,1,1,2018
2018-01-05,978.216666666667,63,60.66541833092601,15.527248677248684,0.9629431481099366,Snow,55,0.0,15,25,552.6333333333333,1515110400000000000,5,5,1,1,2018
2018-01-06,3906.1666666666647,144,146.131826857344,27.126157407407394,1.014804353176,Snow,47,0.0,7,22,553.7166666666667,1515196800000000000,6,6,1,1,2018
2018-01-07,2405.2000000000003,181,177.51616244481494,13.28839779005525,0.980752278700635,None,45,0.0,8,16,554.8666666666667,1515283200000000000,0,7,1,1,2018
2018-01-08,13356.016666666661,1033,1183.6936199295735,12.92934817683123,1.1458795933490546,Snow,60,0.01,26,17,556.0666666666667,1515369600000000000,1,8,2,1,2018
2018-01-09,19688.133333333342,1374,1609.356259026607,14.329063561377978,1.1712927649393063,None,61,0.0,37,14,557.35,1515456000000000000,2,9,2,1,2018
2018-01-10,19891.06666666666,1592,1852.4788729869997,12.494388609715237,1.1636173825295224,None,65,0.0,31,7,558.6666666666666,1515542400000000000,3,10,2,1,2018
2018-01-11,25065.183333333283,1939,2421.4153609549026,12.92686092487534,1.248795957171172,None,88,0.0,42,11,560.0666666666667,1515628800000000000,4,11,2,1,2018
2018-01-12,18079.233333333334,1489,1771.562708024212,12.141862547571076,1.1897667616012169,"Fog,Rain",92,0.62,50,15,561.5166666666667,1515715200000000000,5,12,2,1,2018
2018-01-13,10599.433333333336,841,881.7149440249843,12.603369005152599,1.048412537485118,Rain,75,1.24,40,20,563.0166666666667,1515801600000000000,6,13,2,1,2018
2018-01-14,8222.083333333336,588,582.1552349115213,13.983134920634924,0.9900599233189139,None,51,0.0,19,12,564.5666666666667,1515888000000000000,0,14,2,1,2018
2018-01-15,7093.466666666664,684,685.3506374553058,10.370565302144247,1.0019746161627276,Snow,61,0.01,17,14,566.1833333333333,1515974400000000000,1,15,3,1,2018
2018-01-16,23554.083333333394,1848,2146.399205382368,12.745716089466121,1.1614714314839654,None,74,0.0,27,5,567.85,1516060800000000000,2,16,3,1,2018
2018-01-17,12698.43333333333,1042,1194.5773465961406,12.186596289187458,1.146427395965586,"Fog,Snow",89,0.21,33,6,569.5666666666667,1516147200000000000,3,17,3,1,2018
2018-01-18,20494.333333333347,1787,2049.647314106815,11.468569296772998,1.1469766726954755,None,69,0.0,27,11,571.3333333333334,1516233600000000000,4,18,3,1,2018
2018-01-19,23108.083333333318,1934,2238.5183091400477,11.948336780420536,1.157455175356798,None,65,0.0,29,10,573.15,1516320000000000000,5,19,3,1,2018
2018-01-20,18543.66666666665,1243,1389.7325885828561,14.918476803432542,1.1180471348212841,None,53,0.0,38,14,575.0166666666667,1516406400000000000,6,20,3,1,2018
2018-01-21,22465.78333333332,1419,1619.1319937237736,15.832123561193319,1.14103734582366,None,64,0.0,42,6,576.9333333333333,1516492800000000000,0,21,3,1,2018
2018-01-22,19838.883333333342,1730,2003.816651933373,11.467562620423898,1.1582755213487705,Rain,91,0.06,37,5,578.8833333333333,1516579200000000000,1,22,4,1,2018
2018-01-23,17285.68333333334,1375,1631.2053084993631,12.571406060606067,1.1863311334540823,"Fog,Rain",88,1.26,44,9,580.8833333333333,1516665600000000000,2,23,4,1,2018
2018-01-24,28353.649999999943,2351,2736.2547056790004,12.060250957039534,1.1638684413777118,None,67,0.0,33,15,582.9166666666666,1516752000000000000,3,24,4,1,2018
2018-01-25,21732.533333333347,1956,2261.640528214845,11.110702113156108,1.1562579387601457,None,42,0.0,26,16,585.0,1516838400000000000,4,25,4,1,2018
2018-01-26,26363.01666666667,1980,2279.7841956883303,13.314654882154883,1.1514061594385507,None,40,0.0,27,11,587.1166666666667,1516924800000000000,5,26,4,1,2018
2018-01-27,25645.000000000004,1537,1725.096050814872,16.685100845803515,1.1223786927878152,None,64,0.0,39,16,589.2833333333333,1517011200000000000,6,27,4,1,2018
2018-01-28,21361.450000000004,1499,1698.0530272493459,14.250466977985326,1.1327905451963616,Rain,66,0.03,48,10,591.4666666666667,1517097600000000000,0,28,4,1,2018
2018-01-29,28452.98333333336,2414,2788.9392248665467,11.786654239160464,1.1553186515602927,Snow,68,0.01,36,16,593.7,1517184000000000000,1,29,5,1,2018
2018-01-30,14218.133333333322,1215,1361.5813172023038,11.702167352537714,1.1206430594257644,Snow,62,0.23,26,15,595.9666666666667,1517270400000000000,2,30,5,1,2018
2018-01-31,22920.233333333283,1947,2269.246766929625,11.772076699195317,1.165509382090203,None,48,0.0,24,13,598.2666666666667,1517356800000000000,3,31,5,1,2018
2018-02-01,25924.300000000003,2254,2712.264573357525,11.501464063886425,1.2033117006910048,Rain,69,0.04,38,14,600.6,1517443200000000000,4,32,5,2,2018
2018-02-02,17525.166666666653,1559,1745.6337763607578,11.241287149882394,1.119713775728517,"Rain,Snow",68,0.25,25,18,602.95,1517529600000000000,5,33,5,2,2018
2018-02-03,10114.099999999991,868,842.6531367584196,11.652188940092156,0.9707985446525571,None,50,0.0,19,13,605.3333333333334,1517616000000000000,6,34,5,2,2018
2018-02-04,8141.799999999986,751,785.9231520979508,10.84127829560584,1.0465021998641155,"Fog,Rain",82,0.29,35,11,607.75,1517702400000000000,0,35,5,2,2018
2018-02-05,28118.76666666663,2327,2763.4969337533043,12.083698610514237,1.1875792581664393,"Fog,Rain",65,0.36,34,14,610.2,1517788800000000000,1,36,6,2,2018
2018-02-06,25374.999999999956,2258,2613.061168814178,11.237821080602284,1.157245867499636,Snow,61,0.01,28,8,612.6666666666666,1517875200000000000,2,37,6,2,2018
2018-02-07,16036.716666666653,1402,1681.4528124137596,11.438456966238697,1.1993244025775747,"Fog,Rain,Snow",79,0.65,33,7,615.1666666666666,1517961600000000000,3,38,6,2,2018
2018-02-08,22422.766666666714,1941,2214.746414645385,11.552172419714948,1.1410337015174574,None,63,0.0,28,13,617.6833333333333,1518048000000000000,4,39,6,2,2018
2018-02-09,24640.21666666667,2078,2409.2308095861526,11.857659608598013,1.1593988496564738,None,56,0.0,27,12,620.2333333333333,1518134400000000000,5,40,6,2,2018
2018-02-10,21558.316666666688,1430,1554.1224372771417,15.075745920745936,1.0867989071868123,Rain,89,0.16,41,8,622.7833333333333,1518220800000000000,6,41,6,2,2018
2018-02-11,6868.733333333331,468,486.85657749555196,14.676780626780621,1.0402918322554529,Rain,96,0.69,44,7,625.3833333333333,1518307200000000000,0,42,6,2,2018
2018-02-12,33093.533333333304,2701,3243.46512049459,12.25232629890163,1.200838622915435,Fog,66,0.0,41,10,627.9833333333333,1518393600000000000,1,43,7,2,2018
